"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.249949199E1,1.555334684E-2,-1.848455518E-1,9.783653259E0,9.785411636E0
1.250200662E1,1.076770201E-2,-1.513460279E-1,9.841081619E0,9.842251216E0
1.250389183E1,-8.374879137E-3,-1.800599098E-1,9.836296082E0,9.837947566E0
1.250640647E1,-2.273181453E-2,-1.944168359E-1,9.812367439E0,9.814319610E0
1.250892105E1,2.991028316E-2,-1.704886109E-1,9.831509590E0,9.833033195E0
1.251143568E1,4.905286431E-2,-1.082752272E-1,9.774082184E0,9.774804972E0
1.251395027E1,7.298108935E-2,-1.609173268E-1,9.841081619E0,9.842667731E0
1.251646490E1,1.016949639E-1,-1.848455518E-1,9.802796364E0,9.805066358E0
1.251897944E1,1.112662554E-1,-1.226321608E-1,9.807581902E0,9.808979640E0
1.252149407E1,7.776673883E-2,-1.274178028E-1,9.831509590E0,9.832642767E0
1.252400871E1,1.208375469E-1,-1.226321608E-1,9.783653259E0,9.785167932E0
1.252652329E1,1.256231815E-1,-1.704886109E-1,9.826724052E0,9.829005705E0
1.252903792E1,1.543370634E-1,-1.465603858E-1,9.850652695E0,9.852951760E0
1.253155246E1,2.404786795E-1,-1.513460279E-1,9.850652695E0,9.854749826E0
1.253343428E1,1.974078715E-1,-1.657029688E-1,9.855438232E0,9.858807742E0
1.253594881E1,1.208375469E-1,-1.322034448E-1,9.798010826E0,9.799647729E0
1.253846345E1,7.298108935E-2,-1.752742529E-1,9.735796928E0,9.737648029E0
1.254097808E1,1.399801224E-1,-1.704886109E-1,9.821938515E0,9.824415351E0
1.254349266E1,1.495514214E-1,-1.465603858E-1,9.855438232E0,9.857662417E0
1.254600730E1,1.160518974E-1,-2.039881349E-1,9.783653259E0,9.786467713E0
1.254852183E1,1.112662554E-1,-2.039881349E-1,9.831509590E0,9.834255038E0
1.255103647E1,9.212367237E-2,-1.704886109E-1,9.898509026E0,9.900405753E0
1.255355105E1,3.948157281E-2,-1.657029688E-1,9.802796364E0,9.804276252E0
1.255606568E1,2.512463741E-2,-1.944168359E-1,9.783653259E0,9.785617009E0
1.255858032E1,1.160518974E-1,-1.513460279E-1,9.874580383E0,9.876421994E0
1.256109490E1,1.304088384E-1,-1.465603858E-1,9.908080101E0,9.910022084E0
1.256297704E1,1.016949639E-1,-1.417747438E-1,9.860223770E0,9.861767323E0
1.256549162E1,6.340979785E-2,-1.657029688E-1,9.798010826E0,9.799617055E0
1.256800626E1,2.033899166E-2,-1.465603858E-1,9.865009308E0,9.866118906E0
1.257052089E1,8.733802289E-2,-1.417747438E-1,9.817152977E0,9.818565098E0
1.257303548E1,8.733802289E-2,-1.992024779E-1,9.778867722E0,9.781286392E0
1.257555006E1,4.905286431E-2,-1.704886109E-1,9.778867722E0,9.780476802E0
1.257806470E1,6.340979785E-2,-1.465603858E-1,9.807581902E0,9.808881868E0
1.258057928E1,5.862415582E-2,-1.752742529E-1,9.817152977E0,9.818892526E0
1.258309391E1,5.383851007E-2,-1.752742529E-1,9.793225288E0,9.794941613E0
1.258560850E1,7.298108935E-2,-1.848455518E-1,9.836296082E0,9.838303447E0
1.258812313E1,3.948157281E-2,-1.657029688E-1,9.845867157E0,9.847340572E0
1.259063772E1,6.340979785E-2,-1.465603858E-1,9.831509590E0,9.832806393E0
1.259250621E1,7.298108935E-2,-1.561316848E-1,9.821938515E0,9.823450490E0
1.259502079E1,4.426721856E-2,-1.609173268E-1,9.793225288E0,9.794647289E0
1.259753537E1,1.112662554E-1,-1.417747438E-1,9.807581902E0,9.809237637E0
1.260005001E1,1.208375469E-1,-1.657029688E-1,9.821938515E0,9.824079365E0
1.260256459E1,1.064806059E-1,-1.848455518E-1,9.812367439E0,9.814685974E0
1.260507923E1,1.064806059E-1,-1.609173268E-1,9.817152977E0,9.819049092E0
1.260759381E1,1.160518974E-1,-1.657029688E-1,9.831509590E0,9.833590714E0
1.261010839E1,1.160518974E-1,-1.609173268E-1,9.874580383E0,9.876573301E0
1.261262303E1,5.862415582E-2,-1.848455518E-1,9.860223770E0,9.862130473E0
1.261513761E1,7.298108935E-2,-2.183450609E-1,9.865009308E0,9.867695245E0
1.261765225E1,9.212367237E-2,-2.135594189E-1,9.836296082E0,9.839045431E0
1.262016683E1,8.255238086E-2,-1.609173268E-1,9.821938515E0,9.823603487E0
1.262204818E1,4.426721856E-2,-1.896311939E-1,9.836296082E0,9.838223426E0
1.262456277E1,6.340979785E-2,-1.896311939E-1,9.841081619E0,9.843112731E0
1.262707735E1,9.690931439E-2,-1.800599098E-1,9.869794846E0,9.871912848E0
1.262959199E1,6.340979785E-2,-1.896311939E-1,9.836296082E0,9.838328181E0
1.263210657E1,4.905286431E-2,-2.183450609E-1,9.821938515E0,9.824487617E0
1.263462121E1,1.112662554E-1,-1.848455518E-1,9.865009308E0,9.867368276E0
1.263713579E1,6.819544733E-2,-1.896311939E-1,9.860223770E0,9.862282870E0
1.263965037E1,5.862415582E-2,-2.087737769E-1,9.821938515E0,9.824332011E0
1.264216501E1,4.905286431E-2,-2.231307179E-1,9.798010826E0,9.800673939E0
1.264467959E1,1.064806059E-1,-1.992024779E-1,9.802796364E0,9.805398324E0
1.264719418E1,1.016949639E-1,-1.992024779E-1,9.855438232E0,9.857975768E0
1.264919694E1,7.298108935E-2,-1.848455518E-1,9.836296082E0,9.838303447E0
1.265171152E1,6.340979785E-2,-1.944168359E-1,9.798010826E0,9.800144635E0
1.265422615E1,8.733802289E-2,-1.848455518E-1,9.893723488E0,9.895835501E0
1.265674074E1,5.862415582E-2,-1.465603858E-1,9.841081619E0,9.842347493E0
1.265925537E1,9.690931439E-2,-1.561316848E-1,9.836296082E0,9.838012458E0
1.266176996E1,1.208375469E-1,-1.800599098E-1,9.874580383E0,9.876961123E0
1.266428454E1,1.016949639E-1,-1.752742529E-1,9.841081619E0,9.843167700E0
1.266679918E1,5.383851007E-2,-1.082752272E-1,9.831509590E0,9.832253197E0
1.266931376E1,3.948157281E-2,-1.034895778E-1,9.817152977E0,9.817777827E0
1.267182839E1,3.469592705E-2,-1.130608693E-1,9.884152412E0,9.884859912E0
1.267434298E1,2.033899166E-2,-1.322034448E-1,9.855438232E0,9.856345884E0
1.267685756E1,7.298108935E-2,-1.752742529E-1,9.826724052E0,9.828558028E0
1.267867381E1,8.255238086E-2,-1.752742529E-1,9.888937950E0,9.890835644E0
1.268118839E1,4.426721856E-2,-1.752742529E-1,9.884152412E0,9.885805458E0
1.268370298E1,5.383851007E-2,-1.944168359E-1,9.826724052E0,9.828794539E0
1.268621761E1,8.255238086E-2,-1.513460279E-1,9.836296082E0,9.837806723E0
1.268873220E1,7.776673883E-2,-2.183450609E-1,9.817152977E0,9.819888737E0
1.269124683E1,9.212367237E-2,-1.752742529E-1,9.807581902E0,9.809580551E0
1.269376141E1,1.112662554E-1,-2.135594189E-1,9.831509590E0,9.834458227E0
1.269627600E1,7.776673883E-2,-2.327020019E-1,9.831509590E0,9.834570591E0
1.269879063E1,8.733802289E-2,-1.992024779E-1,9.836296082E0,9.838700634E0
1.270130522E1,9.212367237E-2,-1.992024779E-1,9.788438797E0,9.790898962E0
1.270381985E1,6.340979785E-2,-1.992024779E-1,9.798010826E0,9.800240741E0
1.270633444E1,9.212367237E-2,-1.896311939E-1,9.831509590E0,9.833769754E0
1.270821772E1,1.160518974E-1,-1.992024779E-1,9.841081619E0,9.843781647E0
1.271073230E1,1.399801224E-1,-1.657029688E-1,9.812367439E0,9.814764728E0
1.271324688E1,8.255238086E-2,-1.752742529E-1,9.778867722E0,9.780786772E0
1.271576152E1,5.862415582E-2,-1.896311939E-1,9.845867157E0,9.847867630E0
1.271827610E1,4.905286431E-2,-1.944168359E-1,9.793225288E0,9.795277721E0
1.272079074E1,4.426721856E-2,-1.944168359E-1,9.802796364E0,9.804824019E0
1.272330532E1,3.469592705E-2,-1.657029688E-1,9.865009308E0,9.866461875E0
1.272581990E1,4.905286431E-2,-1.992024779E-1,9.898509026E0,9.900634765E0
1.272833454E1,2.991028316E-2,-1.800599098E-1,9.898509026E0,9.900191772E0
1.273084912E1,2.033899166E-2,-1.896311939E-1,9.893723488E0,9.895561536E0
1.273336376E1,4.426721856E-2,-1.800599098E-1,9.879366875E0,9.881106770E0
1.273587834E1,5.383851007E-2,-1.657029688E-1,9.912865639E0,9.914396665E0
1.273775923E1,3.948157281E-2,-2.039881349E-1,9.865009308E0,9.867197099E0
1.274027381E1,4.426721856E-2,-1.992024779E-1,9.855438232E0,9.857550607E0
1.274278839E1,7.298108935E-2,-2.039881349E-1,9.884152412E0,9.886526504E0
1.274530303E1,1.112662554E-1,-1.561316848E-1,9.798010826E0,9.799886399E0
1.274781761E1,1.016949639E-1,-1.657029688E-1,9.759725571E0,9.761661875E0
1.275033225E1,7.298108935E-2,-1.944168359E-1,9.802796364E0,9.804995701E0
1.275284683E1,8.255238086E-2,-1.896311939E-1,9.821938515E0,9.824115791E0
1.275536141E1,1.112662554E-1,-1.752742529E-1,9.821938515E0,9.824132401E0
1.275787605E1,1.208375469E-1,-1.896311939E-1,9.821938515E0,9.824512094E0
1.276039063E1,1.208375469E-1,-1.561316848E-1,9.793225288E0,9.795215177E0
1.276290527E1,1.447657645E-1,-1.417747438E-1,9.855438232E0,9.857520984E0
1.276541985E1,7.298108935E-2,-1.513460279E-1,9.812367439E0,9.813805919E0
1.276731720E1,4.905286431E-2,-1.322034448E-1,9.788438797E0,9.789454429E0
1.276983183E1,2.033899166E-2,-7.956135273E-2,9.821938515E0,9.822281806E0
1.277234641E1,-3.589233849E-3,-7.477571070E-2,9.807581902E0,9.807867609E0
1.277486100E1,2.991028316E-2,-1.082752272E-1,9.841081619E0,9.841722694E0
1.277737563E1,4.905286431E-2,-1.369891018E-1,9.798010826E0,9.799091200E0
1.277989027E1,3.469592705E-2,-1.226321608E-1,9.807581902E0,9.808409923E0
1.278240485E1,5.982056726E-3,-1.274178028E-1,9.798010826E0,9.798841117E0
1.278491944E1,4.426721856E-2,-1.322034448E-1,9.841081619E0,9.842069131E0
1.278743407E1,9.690931439E-2,-1.417747438E-1,9.817152977E0,9.818654901E0
1.278994865E1,1.016949639E-1,-1.944168359E-1,9.850652695E0,9.853095873E0
1.279246329E1,1.160518974E-1,-2.327020019E-1,9.879366875E0,9.882788478E0
1.279497787E1,1.399801224E-1,-2.135594189E-1,9.855438232E0,9.858745600E0
1.279684475E1,1.782652885E-1,-1.992024779E-1,9.869794846E0,9.873414325E0
1.279935933E1,1.782652885E-1,-1.896311939E-1,9.860223770E0,9.863658109E0
1.280187391E1,1.686939895E-1,-1.704886109E-1,9.802796364E0,9.805729987E0
1.280438855E1,1.447657645E-1,-1.944168359E-1,9.831509590E0,9.834497234E0
1.280690313E1,1.543370634E-1,-2.039881349E-1,9.826724052E0,9.830052731E0
1.280941777E1,1.495514214E-1,-1.561316848E-1,9.831509590E0,9.833886493E0
1.281193235E1,6.340979785E-2,-1.800599098E-1,9.764511108E0,9.766376992E0
1.281444694E1,7.298108935E-2,-2.039881349E-1,9.788438797E0,9.790836097E0
1.281696157E1,6.340979785E-2,-1.800599098E-1,9.807581902E0,9.809439593E0
1.281947615E1,3.469592705E-2,-1.657029688E-1,9.783653259E0,9.785117903E0
1.282199079E1,3.948157281E-2,-1.752742529E-1,9.769296646E0,9.770948614E0
1.282450537E1,1.555334684E-2,-1.704886109E-1,9.788438797E0,9.789935769E0
1.282639756E1,-4.187439755E-2,-1.609173268E-1,9.845867157E0,9.847271090E0
1.282891214E1,-2.751746029E-2,-1.752742529E-1,9.812367439E0,9.813971318E0
1.283142673E1,5.982056726E-3,-1.800599098E-1,9.783653259E0,9.785311873E0
1.283394136E1,2.991028316E-2,-1.992024779E-1,9.826724052E0,9.828788423E0
1.283645594E1,1.555334684E-2,-2.087737769E-1,9.841081619E0,9.843308175E0
1.283897058E1,2.991028316E-2,-1.800599098E-1,9.802796364E0,9.804495538E0
1.284148516E1,8.255238086E-2,-1.896311939E-1,9.817152977E0,9.819331314E0
1.284399975E1,5.982056726E-3,-1.800599098E-1,9.817152977E0,9.818805932E0
1.284651438E1,6.819544733E-2,-1.992024779E-1,9.855438232E0,9.857687102E0
1.284902897E1,1.256231815E-1,-1.752742529E-1,9.850652695E0,9.853012776E0
1.285154360E1,1.639083475E-1,-1.657029688E-1,9.831509590E0,9.834271922E0
1.285405819E1,1.734796464E-1,-1.704886109E-1,9.817152977E0,9.820165687E0
1.285593027E1,2.021935135E-1,-1.800599098E-1,9.836296082E0,9.840021565E0
1.285844485E1,1.543370634E-1,-1.992024779E-1,9.874580383E0,9.877795265E0
1.286095944E1,1.734796464E-1,-1.848455518E-1,9.850652695E0,9.853914023E0
1.286347407E1,1.926222295E-1,-1.800599098E-1,9.836296082E0,9.839829546E0
1.286598865E1,2.021935135E-1,-1.848455518E-1,9.831509590E0,9.835325664E0
1.286850329E1,2.117647976E-1,-1.800599098E-1,9.855438232E0,9.859357416E0
1.287101787E1,1.974078715E-1,-1.752742529E-1,9.783653259E0,9.787214212E0
1.287353246E1,9.690931439E-2,-1.561316848E-1,9.817152977E0,9.818872700E0
1.287604709E1,5.383851007E-2,-1.657029688E-1,9.802796364E0,9.804344578E0
1.287856168E1,6.819544733E-2,-1.752742529E-1,9.793225288E0,9.795031048E0
1.288107631E1,5.862415582E-2,-1.992024779E-1,9.783653259E0,9.785856606E0
1.288359089E1,1.196411322E-3,-2.231307179E-1,9.745368004E0,9.747922152E0
1.288547423E1,1.196411322E-3,-1.944168359E-1,9.807581902E0,9.809508759E0
1.288798881E1,-4.187439755E-2,-1.896311939E-1,9.788438797E0,9.790365036E0
1.289050339E1,-3.708875179E-2,-1.896311939E-1,9.793225288E0,9.795131296E0
1.289301803E1,-2.273181453E-2,-2.422732860E-1,9.774082184E0,9.777110801E0
1.289553261E1,-3.230310604E-2,-1.848455518E-1,9.798010826E0,9.799807525E0
1.289804725E1,-8.554340899E-2,-1.848455518E-1,9.798010826E0,9.800127637E0
1.290056183E1,5.982056726E-3,-1.896311939E-1,9.836296082E0,9.838125654E0
1.290307641E1,5.862415582E-2,-2.039881349E-1,9.836296082E0,9.838585699E0
1.290559105E1,4.426721856E-2,-1.848455518E-1,9.821938515E0,9.823777463E0
1.290810563E1,9.212367237E-2,-1.513460279E-1,9.860223770E0,9.861815512E0
1.291062027E1,9.212367237E-2,-2.039881349E-1,9.793225288E0,9.795782739E0
1.291313485E1,9.212367237E-2,-1.944168359E-1,9.812367439E0,9.814725643E0
1.291502006E1,1.112662554E-1,-2.039881349E-1,9.850652695E0,9.853392809E0
1.291753464E1,1.686939895E-1,-1.561316848E-1,9.821938515E0,9.824627777E0
1.292004923E1,1.830509305E-1,-1.800599098E-1,9.821938515E0,9.825294164E0
1.292256386E1,1.543370634E-1,-1.896311939E-1,9.807581902E0,9.810629066E0
1.292507844E1,1.399801224E-1,-1.465603858E-1,9.807581902E0,9.809675690E0
1.292759308E1,1.208375469E-1,-1.369891018E-1,9.798010826E0,9.799713459E0
1.293010766E1,1.208375469E-1,-1.944168359E-1,9.778867722E0,9.781546582E0
1.293262225E1,1.543370634E-1,-2.087737769E-1,9.754940033E0,9.758394410E0
1.293513688E1,1.304088384E-1,-1.944168359E-1,9.793225288E0,9.796022964E0
1.293765147E1,8.255238086E-2,-1.944168359E-1,9.831509590E0,9.833778197E0
1.294016610E1,9.690931439E-2,-2.279163599E-1,9.778867722E0,9.782003435E0
1.294268069E1,1.016949639E-1,-1.752742529E-1,9.788438797E0,9.790536094E0
1.294456365E1,1.064806059E-1,-1.848455518E-1,9.798010826E0,9.800332757E0
1.294707824E1,1.016949639E-1,-2.039881349E-1,9.798010826E0,9.800661670E0
1.294959282E1,5.862415582E-2,-2.135594189E-1,9.817152977E0,9.819650553E0
1.295210746E1,4.426721856E-2,-2.183450609E-1,9.836296082E0,9.838818768E0
1.295462204E1,4.905286431E-2,-2.183450609E-1,9.831509590E0,9.834056211E0
1.295713668E1,6.340979785E-2,-1.657029688E-1,9.855438232E0,9.857035103E0
1.295965126E1,4.426721856E-2,-1.561316848E-1,9.841081619E0,9.842419628E0
1.296216584E1,2.033899166E-2,-1.896311939E-1,9.821938515E0,9.823789994E0
1.296468048E1,5.862415582E-2,-2.183450609E-1,9.845867157E0,9.848462389E0
1.296719506E1,7.298108935E-2,-1.657029688E-1,9.836296082E0,9.837962407E0
1.296970970E1,7.298108935E-2,-1.704886109E-1,9.855438232E0,9.857182932E0
1.297222428E1,7.298108935E-2,-2.087737769E-1,9.836296082E0,9.838782106E0
1.297410553E1,5.862415582E-2,-2.231307179E-1,9.812367439E0,9.815079158E0
1.297662011E1,6.340979785E-2,-1.800599098E-1,9.802796364E0,9.804654962E0
1.297913470E1,4.426721856E-2,-1.992024779E-1,9.778867722E0,9.780996633E0
1.298164933E1,1.016949639E-1,-1.657029688E-1,9.802796364E0,9.804724162E0
1.298416391E1,1.016949639E-1,-1.609173268E-1,9.783653259E0,9.785504961E0
1.298667855E1,7.776673883E-2,-2.279163599E-1,9.798010826E0,9.800969834E0
1.298919313E1,1.016949639E-1,-1.992024779E-1,9.831509590E0,9.834053300E0
1.299170772E1,5.383851007E-2,-1.800599098E-1,9.826724052E0,9.828521036E0
1.299422235E1,5.383851007E-2,-2.039881349E-1,9.841081619E0,9.843342785E0
1.299673694E1,7.298108935E-2,-1.992024779E-1,9.812367439E0,9.814660597E0
1.299925157E1,1.016949639E-1,-1.944168359E-1,9.793225288E0,9.795682790E0
1.300176615E1,1.064806059E-1,-1.896311939E-1,9.788438797E0,9.790854518E0
1.300364756E1,6.340979785E-2,-1.896311939E-1,9.812367439E0,9.814404493E0
1.300616214E1,7.298108935E-2,-2.135594189E-1,9.850652695E0,9.853237660E0
1.300867673E1,8.733802289E-2,-1.800599098E-1,9.836296082E0,9.838331673E0
1.301119136E1,9.212367237E-2,-1.657029688E-1,9.812367439E0,9.814198847E0
1.301370595E1,1.016949639E-1,-1.704886109E-1,9.850652695E0,9.852652777E0
1.301622058E1,1.256231815E-1,-1.992024779E-1,9.855438232E0,9.858251648E0
1.301873516E1,1.016949639E-1,-1.704886109E-1,9.855438232E0,9.857437344E0
1.302124975E1,1.016949639E-1,-1.513460279E-1,9.754940033E0,9.756644020E0
1.302376438E1,6.340979785E-2,-1.561316848E-1,9.798010826E0,9.799459886E0
1.302627897E1,2.512463741E-2,-2.087737769E-1,9.850652695E0,9.852896846E0
1.302879360E1,3.469592705E-2,-1.896311939E-1,9.817152977E0,9.819045594E0
1.303130818E1,6.340979785E-2,-1.896311939E-1,9.831509590E0,9.833542679E0
1.303318798E1,2.991028316E-2,-1.848455518E-1,9.826724052E0,9.828507929E0
1.303570256E1,2.512463741E-2,-1.896311939E-1,9.860223770E0,9.862079093E0
1.303821714E1,3.948157281E-2,-1.848455518E-1,9.812367439E0,9.814187762E0
1.304073178E1,5.982056726E-3,-2.279163599E-1,9.831509590E0,9.834152860E0
1.304324636E1,4.426721856E-2,-2.231307179E-1,9.860223770E0,9.862847444E0
1.304576100E1,7.298108935E-2,-2.087737769E-1,9.817152977E0,9.819643848E0
1.304827558E1,9.690931439E-2,-1.992024779E-1,9.845867157E0,9.848358905E0
1.305079016E1,7.298108935E-2,-1.944168359E-1,9.845867157E0,9.848056875E0
1.305330480E1,9.690931439E-2,-2.087737769E-1,9.798010826E0,9.800713956E0
1.305581938E1,1.064806059E-1,-1.944168359E-1,9.793225288E0,9.795733641E0
1.305833402E1,1.304088384E-1,-1.561316848E-1,9.831509590E0,9.833614004E0
1.306084860E1,1.399801224E-1,-1.992024779E-1,9.826724052E0,9.829739654E0
1.306273334E1,1.304088384E-1,-2.087737769E-1,9.817152977E0,9.820238568E0
1.306524793E1,1.064806059E-1,-1.609173268E-1,9.812367439E0,9.814264479E0
1.306776251E1,1.878365725E-1,-1.800599098E-1,9.783653259E0,9.787112712E0
1.307027714E1,1.256231815E-1,-1.896311939E-1,9.826724052E0,9.829356376E0
1.307279173E1,8.255238086E-2,-1.609173268E-1,9.850652695E0,9.852312814E0
1.307530631E1,1.304088384E-1,-1.417747438E-1,9.812367439E0,9.814258062E0
1.307782095E1,1.112662554E-1,-1.369891018E-1,9.831509590E0,9.833093461E0
1.308033553E1,8.255238086E-2,-1.322034448E-1,9.817152977E0,9.818390154E0
1.308285016E1,5.862415582E-2,-2.087737769E-1,9.817152977E0,9.819547640E0
1.308536475E1,8.733802289E-2,-1.848455518E-1,9.821938515E0,9.824065960E0
1.308787938E1,6.819544733E-2,-1.657029688E-1,9.817152977E0,9.818788147E0
1.309039397E1,4.426721856E-2,-1.800599098E-1,9.860223770E0,9.861967043E0
1.309227402E1,4.426721856E-2,-1.704886109E-1,9.860223770E0,9.861796933E0
1.309478860E1,6.819544733E-2,-1.992024779E-1,9.831509590E0,9.833763932E0
1.309730319E1,7.298108935E-2,-1.657029688E-1,9.927223206E0,9.928874271E0
1.309981782E1,5.862415582E-2,-1.561316848E-1,9.898509026E0,9.899913880E0
1.310233240E1,1.555334684E-2,-1.848455518E-1,9.860223770E0,9.861968494E0
1.310484704E1,4.905286431E-2,-1.944168359E-1,9.836296082E0,9.838339529E0
1.310736162E1,2.991028316E-2,-1.465603858E-1,9.845867157E0,9.847003333E0
1.310987621E1,5.383851007E-2,-1.896311939E-1,9.841081619E0,9.843055725E0
1.311239084E1,8.255238086E-2,-1.896311939E-1,9.850652695E0,9.852823626E0
1.311490543E1,7.776673883E-2,-1.800599098E-1,9.855438232E0,9.857389715E0
1.311742006E1,3.948157281E-2,-1.800599098E-1,9.860223770E0,9.861946723E0
1.311993464E1,9.690931439E-2,-1.848455518E-1,9.821938515E0,9.824155713E0
1.312181798E1,9.690931439E-2,-1.513460279E-1,9.807581902E0,9.809228297E0
1.312433256E1,8.255238086E-2,-1.274178028E-1,9.793225288E0,9.794402061E0
1.312684714E1,1.208375469E-1,-1.800599098E-1,9.821938515E0,9.824332011E0
1.312936178E1,1.447657645E-1,-2.039881349E-1,9.855438232E0,9.858612024E0
1.313187636E1,1.447657645E-1,-1.513460279E-1,9.826724052E0,9.828955608E0
1.313439100E1,8.255238086E-2,-1.226321608E-1,9.855438232E0,9.856546875E0
1.313690558E1,1.016949639E-1,-1.274178028E-1,9.826724052E0,9.828076249E0
1.313942016E1,9.212367237E-2,-1.609173268E-1,9.831509590E0,9.833257953E0
1.314193480E1,2.033899166E-2,-1.609173268E-1,9.912865639E0,9.914192515E0
1.314444938E1,3.469592705E-2,-1.561316848E-1,9.898509026E0,9.899801101E0
1.314696402E1,9.690931439E-2,-1.226321608E-1,9.826724052E0,9.827967016E0
1.314947860E1,9.212367237E-2,-1.752742529E-1,9.922437668E0,9.924413187E0
1.315136094E1,5.383851007E-2,-1.704886109E-1,9.817152977E0,9.818780857E0
1.315387553E1,3.948157281E-2,-1.848455518E-1,9.841081619E0,9.842896632E0
1.315639011E1,2.512463741E-2,-1.609173268E-1,9.908080101E0,9.909418597E0
1.315890475E1,1.076770201E-2,-1.752742529E-1,9.831509590E0,9.833077739E0
1.316141933E1,-8.374879137E-3,-1.800599098E-1,9.850652695E0,9.852301773E0
1.316393397E1,4.905286431E-2,-1.752742529E-1,9.884152412E0,9.885828046E0
1.316644855E1,3.469592705E-2,-1.944168359E-1,9.812367439E0,9.814354613E0
1.316896313E1,-3.589233849E-3,-2.087737769E-1,9.821938515E0,9.824157753E0
1.317147777E1,7.776673883E-2,-1.800599098E-1,9.879366875E0,9.881313631E0
1.317399235E1,1.016949639E-1,-1.992024779E-1,9.821938515E0,9.824484703E0
1.317650694E1,8.733802289E-2,-1.896311939E-1,9.841081619E0,9.843295960E0
1.317902157E1,6.819544733E-2,-1.800599098E-1,9.903294563E0,9.905166096E0
1.318090308E1,1.543370634E-1,-1.992024779E-1,9.860223770E0,9.863443331E0
1.318341766E1,1.878365725E-1,-1.848455518E-1,9.807581902E0,9.811121914E0
1.318593225E1,1.639083475E-1,-1.848455518E-1,9.860223770E0,9.863318236E0
1.318844688E1,1.782652885E-1,-1.800599098E-1,9.865009308E0,9.868262701E0
1.319096147E1,1.495514214E-1,-1.800599098E-1,9.869794846E0,9.872569954E0
1.319347610E1,1.208375469E-1,-1.704886109E-1,9.869794846E0,9.872006806E0
1.319599068E1,1.064806059E-1,-1.369891018E-1,9.865009308E0,9.866534993E0
1.319850527E1,1.399801224E-1,-1.657029688E-1,9.884152412E0,9.886532295E0
1.320101990E1,8.255238086E-2,-1.274178028E-1,9.865009308E0,9.866177519E0
1.320353449E1,7.776673883E-2,-1.609173268E-1,9.826724052E0,9.828349183E0
1.320604912E1,6.819544733E-2,-1.465603858E-1,9.860223770E0,9.861548730E0
1.320856371E1,1.555334684E-2,-1.896311939E-1,9.821938515E0,9.823781252E0
1.321044740E1,1.555334684E-2,-1.848455518E-1,9.836296082E0,9.838045049E0
1.321296199E1,3.469592705E-2,-1.896311939E-1,9.855438232E0,9.857323498E0
1.321547657E1,2.033899166E-2,-1.800599098E-1,9.836296082E0,9.837965026E0
1.321799121E1,-8.374879137E-3,-1.944168359E-1,9.821938515E0,9.823866053E0
